1,430.32,1159.98,446.05,62.31
1,435.08,1189.38,445.92,62.43
1,439.81,1177.41,445.75,62.21
1,444.53,1183.74,445.84,62.29
1,449.26,1163.13,445.75,62.44
1,454.04,1173.35,445.94,62.45
1,458.76,1144.29,445.83,62.58
1,463.5,1167.74,446.13,62.84
1,468.21,1167.89,445.92,63.03
1,472.97,1180.99,445.94,63.07
1,477.68,1176.68,446.12,63.37
1,482.4,1174.45,446.18,63.44
1,487.12,1171.44,446.36,63.32
1,491.86,1162.16,446.22,63.54
1,496.59,1183.83,446.6,63.71
1,501.3,1156.87,446.64,63.82
1,506.12,1188.69,446.76,63.8
1,510.9,1210.65,446.64,63.81
1,515.63,1142.19,446.7,63.91
1,520.37,1111.04,446.97,64
1,525.16,1210.52,446.81,63.92
1,529.9,1148.61,446.76,64.2
1,534.62,1191.26,446.82,64.29
1,539.35,1218.1,446.77,64.55
1,544.11,1199.86,447.03,64.51
1,548.89,1186.03,446.69,64.55
1,553.64,1220.13,447.01,64.92
1,558.39,1200.95,446.9,64.94
1,563.11,1198.78,447.03,65
1,567.83,1208.29,447.04,65.13
1,572.56,1189.76,447.08,65.17
1,577.3,1182.81,447.06,65.16
1,582.11,1173.23,447.03,65.38
1,586.83,1172.55,446.9,65.49
1,591.55,1221.73,447.1,65.5
1,596.3,1231.43,447.09,65.7
1,601.06,1248.97,447.25,65.91
1,605.79,1219.73,447.3,66
1,610.52,1211.04,447.32,66.07
1,615.27,1206.99,447.32,66.1
1,620,1200.63,447.18,66.14
1,624.73,1175.17,447.26,66.19
1,629.55,1191.19,447.29,66.22
1,634.28,1200.36,447.16,66.34
1,639.03,1196.65,447.13,66.32
1,643.79,1211.2,447.07,66.25
1,648.57,1224.55,447.11,66.37
1,653.3,1202.92,447.05,66.52
1,658.07,1203.49,446.81,66.75
1,662.81,1219.66,446.98,66.72
1,667.53,1235.06,446.7,66.87
1,672.26,1223.04,446.89,67.19
1,677.01,1229.76,446.73,67.22
1,681.73,1230.22,446.57,67.29
1,686.44,1253.61,446.64,67.63
1,691.18,1217.07,446.53,67.31
1,695.91,1239.3,446.57,67.33
1,700.67,1291.04,446.51,67.56
1,705.39,1295.94,446.4,67.74
1,710.14,1241.47,446.45,68.11
1,714.88,1199.14,446.36,68.28
1,719.59,1196.54,446.47,68.48
1,724.33,1214.38,446.3,68.47
1,729.09,1252.4,446.29,68.44
1,733.83,1258.33,445.94,68.67
1,738.54,1250.51,446.23,68.76
1,743.29,1274.63,446.19,68.91
1,748.15,1284.93,446,69.09
1,753.01,1256.96,445.79,69.04
1,757.73,1247.84,446.12,69.1
1,762.45,1286.5,446.16,69.08
1,767.2,1240.5,446.12,69.16
1,771.94,1204.75,446.24,69.32
1,776.67,1262.85,446.39,69.3
1,781.46,1271.9,446.25,69.21
1,786.18,1246.66,446.22,69.4
1,790.96,1297.81,446.26,69.37
1,795.69,1301.08,446.4,69.44
1,800.45,1234.09,446.42,69.58
1,805.19,1258.53,446.37,69.45
1,810.04,1267.19,446.44,69.53
1,814.77,1256.32,446.45,69.52
1,819.55,1288.62,446.62,69.7
1,824.26,1269.19,446.5,69.65
1,829.11,1262.96,446.51,69.64
1,833.83,1244.73,446.4,69.78
1,838.55,1246.49,446.41,69.88
1,843.27,1230.99,446.55,69.75
1,848.07,1209.58,446.41,69.9
1,852.8,1205.35,446.43,69.94
1,857.56,1190.19,446.39,70.16
1,862.3,1216.84,446.53,70.02
1,867.05,1196.38,446.67,70.23
1,871.81,1199.12,446.74,70.09
1,876.52,1243.04,447.01,70.21
1,881.24,1235.96,446.56,70.26
1,886.03,1235.47,446.86,70.23
1,890.77,1227.36,446.68,70.28
1,895.56,1237.45,447.03,70.26
1,900.3,1216.71,447.25,70.07
1,905.02,1205.05,447.14,70.16
1,909.77,1204.07,446.99,70.1
1,914.5,1239.57,447.13,70.13
1,919.23,1242.05,447.13,70.13
1,924,1208.99,447.3,70.13
1,928.74,1213.4,447.3,70.25
1,933.59,1222.74,447.2,70.13
1,938.37,1247.24,447.29,70.14
1,943.16,1212.25,447.44,70.15
1,947.9,1235.26,447.49,70.21
1,952.63,1213.61,447.58,70.22
1,957.34,1222.23,447.39,70.17
1,962.06,1223.21,447.77,70.19
1,966.8,1191.96,447.87,70.24
1,971.57,1186.13,447.64,70.24
1,976.3,1245.83,447.7,70.26
1,981.09,1236.56,447.56,70.33
1,985.82,1238.22,447.61,70.31
1,990.54,1211.95,447.93,70.21
1,995.27,1206.71,448.06,70.29
1,1000.16,1200.98,448.1,70.39
1,1004.9,1225.03,448.15,70.27
1,1009.65,1195.68,448.02,70.35
1,1014.37,1203.27,448.13,70.35
1,1019.09,1190.91,448.22,70.37
1,1023.82,1209.87,448.4,70.26
1,1028.54,1237.46,448.53,70.41
1,1033.26,1251.31,448.75,70.19
1,1038.13,1216,448.73,70.19
1,1042.88,1238.66,448.67,70.22
1,1047.59,1261.19,448.69,70.36
1,1052.32,1237.21,448.78,70.33
1,1057.09,1264.42,448.85,70.28
1,1061.83,1272.39,448.82,70.18
1,1066.57,1284.16,448.67,70.3
1,1071.29,1204.56,449.07,70.34
1,1076.15,1223,448.85,70.26
1,1080.88,1251.25,449.09,70.45
1,1085.61,1225.23,449.17,70.31
1,1090.37,1274.26,449.15,70.21
1,1095.15,1244.22,449.32,70.24
1,1099.88,1273.4,449.06,70.3
1,1104.62,1254.71,449.25,70.29
1,1109.35,1245.33,449.5,70.3
1,1114.27,1261.73,449.11,70.29
1,1119.07,1253.33,449.43,70.32
1,1123.82,1247.6,449.35,70.33
1,1128.55,1243.82,449.51,70.08
1,1133.28,1276.86,449.58,70.28
1,1138.15,1224.79,449.37,70.23
1,1142.9,1272.36,449.65,70.31
1,1147.64,1244.48,449.58,70.25
1,1152.42,1235.1,449.4,70.26
1,1157.15,1233.67,449.69,70.09
1,1161.87,1280.31,449.62,70.27
1,1166.6,1239.65,449.75,70.29
1,1171.35,1251.63,449.78,70.28
1,1176.11,1237.49,449.81,70.2
1,1181.41,1180.98,449.75,70.12
1,1186.13,1173.25,450.13,70.18
1,1190.88,1218.77,449.89,70.04
1,1195.6,1230.39,449.83,70.13
1,1200.34,1229.28,449.81,70.16
1,1205.17,1212.32,449.95,70.22
1,1209.91,1211.54,449.88,70.07
1,1214.65,1235.21,449.98,70.19
1,1219.38,1250.17,450.09,70.13
1,1224.14,1249.97,450.1,69.8
1,1228.86,1225.19,449.98,70.09
1,1233.59,1248.83,449.92,69.86
1,1238.36,1268.19,449.97,70.06
1,1243.07,1229.5,450.2,69.73
1,1247.82,1235.65,450.15,69.72
1,1252.55,1280.46,450.23,69.72
1,1257.28,1263.29,450.43,69.76
1,1262.1,1270.78,450.36,69.7
1,1266.84,1255.95,450.38,69.8
1,1271.64,1285.56,450.61,69.56
1,1276.38,1248.89,450.78,69.65
1,1281.2,1239.3,450.67,69.64
1,1285.96,1286.95,450.87,69.53
1,1290.71,1207.77,450.88,69.54
1,1295.45,1223.86,450.98,69.66
1,1300.17,1220.35,450.84,69.61
1,1304.91,1269.53,450.96,69.53
1,1309.68,1225.97,450.85,69.6
1,1314.4,1224.87,451.27,69.35
1,1319.15,1246.4,451.3,69.48
1,1323.88,1261.07,451.45,69.6
1,1328.62,1228.67,451.6,69.55
1,1333.33,1245.28,451.55,69.45
1,1338.1,1227.19,451.39,69.35
1,1342.83,1219.77,451.91,69.29
1,1347.56,1225.21,451.8,69.55
1,1352.29,1250.4,451.76,69.41
1,1357.13,1274.17,451.84,69.37
1,1361.85,1302.23,451.9,69.4
1,1366.57,1281.94,451.66,69.45
1,1371.29,1285.81,451.95,69.3
1,1376.08,1259.31,451.92,69.42
1,1380.82,1273.14,451.99,69.42
1,1385.55,1243.18,451.94,69.3
1,1390.27,1270.04,451.92,69.42
1,1395.06,1251.62,452.07,69.39
1,1399.79,1263.33,451.93,69.31
1,1404.52,1242.86,452.13,69.26
1,1409.58,1231.4,452.15,69.25
1,1414.31,1215.57,452.37,69.3
1,1419.1,1227.53,452.21,69.35
1,1423.83,1252.43,452.42,69.22
1,1428.55,1247.92,452.31,69.36
1,1433.28,1246.63,452.32,69.29
1,1438.01,1282.4,452.49,69.24
1,1442.73,1220.62,452.39,69.33
1,1447.46,1226.36,452.47,69.34
1,1452.19,1222.57,452.31,69.45
1,1456.93,1268.98,452.41,69.25
1,1461.67,1232.28,452.46,69.45
1,1466.4,1241.93,452.35,69.48
1,1471.13,1242.87,452.43,69.58
1,1475.88,1268.39,452.57,69.53
1,1480.61,1274.99,452.49,69.52
1,1485.34,1252.26,452.52,69.64
1,1490.13,1240.33,452.61,69.44
1,1494.85,1260.72,452.48,69.55
1,1499.61,1259.82,452.58,69.6
1,1504.34,1228.61,452.79,69.66
1,1509.08,1234.16,452.67,69.56
1,1513.87,1255.28,452.83,69.55
1,1518.6,1243.09,452.94,69.65
1,1523.32,1263.88,452.52,69.61
1,1528.05,1255.72,452.7,69.66
1,1532.77,1282.61,452.81,69.74
1,1537.48,1265.23,452.93,69.69
1,1542.21,1235.3,452.86,69.67
1,1546.93,1259.92,452.87,69.79
1,1551.65,1280.18,452.78,69.81
1,1556.38,1292.16,452.84,69.68
1,1561.13,1264.45,452.66,69.79
1,1565.85,1265.15,453,69.57
1,1570.57,1276.65,452.95,69.64
1,1575.3,1287.37,452.77,69.88
1,1580.11,1292.15,452.86,69.85
1,1584.84,1272.34,453.02,69.67
1,1589.56,1269.4,452.86,69.72
1,1594.29,1279.1,452.6,69.91
1,1599.01,1265.42,452.78,69.84
1,1603.79,1291.04,452.78,69.74
1,1608.51,1281.21,452.79,69.77
1,1613.23,1281.21,452.79,69.84
1,1617.95,1279.58,453.06,69.75
1,1622.69,1272.72,453.02,69.81
1,1627.42,1268.59,452.9,69.98
1,1632.14,1274.75,453.03,69.84
1,1636.89,1278.17,452.99,69.8
1,1641.82,1261.98,452.93,70.02
1,1646.55,1236.47,453.15,69.92
1,1651.28,1228.13,453.46,69.89
1,1656,1243.65,453.16,69.96
1,1660.74,1233.43,453.31,69.89
1,1665.48,1257.94,453.24,69.89
1,1670.21,1219.48,453.34,69.9
1,1674.97,1220.11,453.24,69.84
1,1679.7,1206.4,453.52,69.66
1,1684.42,1235.63,453.33,69.75
1,1689.13,1236.06,453.74,69.61
1,1693.88,1189.64,453.78,69.63
1,1698.6,1240.23,453.72,69.69
1,1703.33,1156.72,454.08,69.38
1,1708.04,1203.72,454.22,69.49
1,1712.79,1203.25,454.03,69.69
1,1717.51,1210.83,454.08,69.59
1,1722.24,1217.34,454.25,69.48
1,1726.96,1215.28,454.31,69.45
1,1731.7,1228.23,454.28,69.31
1,1736.42,1230.05,454.4,69.35
1,1741.17,1220.71,454.53,69.24
1,1745.9,1241.52,454.67,69.28
1,1750.63,1254.48,454.74,69.26
1,1755.37,1215.62,454.57,69.25
1,1760.1,1232.16,454.78,69.23
1,1764.82,1192.3,455.01,69.12
1,1769.55,1235.74,455.05,69.02
1,1774.3,1217.31,455.24,69.02
1,1779.02,1221.67,455.29,68.93
1,1783.75,1238.27,455.14,69.02
1,1788.49,1224.12,455.25,69.09
1,1793.21,1214.49,455.13,69.11
1,1797.94,1244.53,455.29,69.03
1,1802.67,1239.36,455.35,69.1
2,3.78,1107.59,414.72,59.54
2,8.5,1099.78,415.06,59.57
2,13.22,1129.2,414.49,59.54
2,18,1088.49,414.59,60.09
2,22.78,1142.78,414.02,60.09
2,27.51,1146.02,413.93,60.31
2,32.25,1122.16,413.7,60.34
2,37.11,1130.64,413.91,60.43
2,41.89,1108.24,413.53,60.53
2,46.63,1070.28,413.02,60.58
2,51.36,1100.03,413.37,60.28
2,56.12,1120.87,413.62,60.63
2,60.84,1241.67,408.46,58.34
2,65.57,1149.24,412.91,61.3
2,70.3,1127.12,412.68,61.06
2,75.04,1160.81,412.8,61.23
2,79.79,1118.99,412.99,61.37
2,84.53,1124.42,412.4,61.56
2,89.26,1163.88,412.49,61.7
2,94,1113.19,412.46,61.76
2,98.74,1146.76,412.21,62.05
2,103.47,1138.98,412.58,62.02
2,108.19,1129.11,412.25,62.08
2,112.93,1135.19,412.39,62.34
2,117.65,1095.89,412.21,62.41
2,122.38,1124.76,412.38,62.24
2,127.09,1114.93,412.28,62.55
2,131.84,1103,412.41,62.6
2,136.56,1119.22,412.34,62.53
2,141.29,1103.2,412.33,62.62
2,146.02,1110.91,412.24,62.76
2,150.74,1119.42,412.25,63.02
2,155.47,1102.25,412.48,62.82
2,160.2,1106.11,412.68,62.72
2,164.92,1098.3,412.63,62.73
2,169.66,1074.36,412.69,62.85
2,174.47,1099.78,412.78,62.82
2,179.2,1084.7,412.88,63.04
2,183.92,1077.63,412.87,63.14
2,188.64,1083.99,412.79,63.16
2,193.39,1085.66,412.88,63.53
2,198.19,1078.29,412.67,63.48
2,202.92,1102.88,413.01,63.23
2,207.64,1072.31,413.15,63.46
2,212.36,1100.54,413.16,63.36
2,217.1,1072.5,413.13,63.49
2,221.83,1104.74,413.32,63.71
2,226.61,1122.41,413.26,63.49
2,231.33,1096.71,413.39,63.61
2,236.08,1067.78,413.38,63.7
2,240.82,1081.24,413.5,63.63
2,245.55,1104.01,413.37,63.64
2,250.28,1112.49,413.39,63.71
2,255.01,1115.63,413.62,63.71
2,259.75,1142.95,413.66,63.68
2,264.46,1141.73,413.55,63.75
2,269.19,1124.97,413.59,63.93
2,273.92,1164.96,413.52,63.99
2,278.68,1152.54,413.42,64.33
2,283.4,1159.15,413.48,64.35
2,288.12,1173.86,413.72,64.25
2,292.87,1174.19,413.64,64.44
2,297.6,1176.99,413.76,64.41
2,302.33,1208.64,413.82,64.65
2,307.11,1192.98,413.76,64.68
2,311.87,1162.08,413.69,64.7
2,316.58,1155.48,413.69,64.82
2,321.3,1195.18,413.68,64.85
2,326.09,1169.43,413.8,64.8
2,330.81,1189.94,413.77,65
2,335.54,1184.94,413.76,65.05
2,340.27,1208.77,413.63,65.18
2,345.06,1215.87,413.8,65.17
2,349.8,1172.16,413.98,65.06
2,354.55,1173.62,413.92,65.24
2,359.28,1179.77,413.97,65.22
2,364.01,1182.58,413.88,65.46
2,368.74,1169.99,413.91,65.3
2,373.47,1186.2,414.05,65.41
2,378.23,1189.24,413.91,65.24
2,382.96,1198.12,413.92,65.46
2,387.69,1178.61,414.06,65.51
2,392.41,1166.04,414.22,65.41
2,397.14,1188,414.14,65.39
2,401.9,1229.35,414.25,65.45
2,406.63,1193.84,414.24,65.58
2,411.35,1177.3,414.2,65.47
2,416.14,1197.68,414.33,65.55
2,420.87,1149.33,414.33,65.51
2,425.59,1181.05,414.38,65.68
2,430.32,1197.54,414.41,65.7
2,435.08,1185.66,414.24,65.87
2,439.81,1193.86,414.3,65.68
2,444.53,1195.68,414.32,65.96
2,449.26,1179.55,414.34,65.9
2,454.04,1207.09,414.37,65.79
2,458.76,1188.68,414.39,66.14
2,463.5,1205.9,414.25,66.21
2,468.21,1203.99,414.18,66.14
2,472.97,1180.11,414.41,66.19
2,477.68,1239.95,414.4,66.39
2,482.4,1248.25,414.26,66.59
2,487.12,1224.9,414.46,66.6
2,491.86,1229.3,414.48,66.64
2,496.59,1234.03,414.53,66.82
2,501.3,1196.42,414.68,66.82
2,506.12,1182.12,414.61,66.88
2,510.9,1239.42,414.56,66.88
2,515.63,1229.7,414.81,67.03
2,520.37,1235.92,414.74,67.08
2,525.16,1267.5,414.75,67.21
2,529.9,1211.69,414.86,67.27
2,534.62,1245.2,414.95,67.35
2,539.35,1263.31,414.87,67.36
2,544.11,1253.29,415.07,67.47
2,548.89,1267.9,415.11,67.69
2,553.64,1260.58,415.06,67.7
2,558.39,1267.79,414.98,67.8
2,563.11,1259.04,414.96,68.01
2,567.83,1256.25,414.98,68.06
2,572.56,1243.94,415.04,68.25
2,577.3,1301.56,415.01,68.42
2,582.11,1224.62,415.35,68.35
2,586.83,1274.41,415.15,68.51
2,591.55,1265.7,415.24,68.55
2,596.3,1287.4,415.14,68.64
2,601.06,1283.24,415.06,68.78
2,605.79,1280.67,414.93,68.85
2,610.52,1255.64,415.07,68.94
2,615.27,1300.8,415.05,69.05
2,620,1244.23,415.26,68.99
2,624.73,1287.79,415.03,69.14
2,629.55,1278.89,415.34,69.09
2,634.28,1296.75,415.1,69.24
2,639.03,1264.91,415.15,69.27
2,643.79,1303.43,415.22,69.45
2,648.57,1299.96,415.29,69.47
2,653.3,1291.1,415.03,69.62
2,658.07,1296.91,415.04,69.72
2,662.81,1314.81,415.08,69.84
2,667.53,1312.69,415.19,70.02
2,672.26,1283.27,415.26,69.93
2,677.01,1332.82,415.18,70.28
2,681.73,1298.22,415.29,70.06
2,686.44,1311.81,415.38,70.22
2,691.18,1339.48,415.41,70.28
2,695.91,1309.82,415.49,70.35
2,700.67,1360.91,415.64,70.5
2,705.39,1376.42,415.45,70.71
2,710.14,1391.25,415.38,70.99
2,714.88,1319.26,415.44,71.09
2,719.59,1325.96,415.41,71.26
2,724.33,1345.78,415.44,71.29
2,729.09,1332.2,415.51,71.46
2,733.83,1354.81,415.31,71.52
2,738.54,1334.6,415.44,71.71
2,743.29,1342.05,415.6,71.68
2,748.15,1357.01,415.37,71.72
2,753.01,1301.86,415.26,71.94
2,757.73,1305.83,415.35,72
2,762.45,1371.59,415.18,72.4
2,767.2,1375.04,415.42,72.35
2,771.94,1403.95,415.31,72.42
2,776.67,1410.54,415.62,72.29
2,781.46,1386.1,415.34,72.4
2,786.18,1386.61,415.61,72.5
2,790.96,1386.66,415.64,72.63
2,795.69,1415.78,415.56,72.75
2,800.45,1366.89,415.62,72.8
2,805.19,1399.69,415.93,72.73
2,810.04,1434.71,415.62,72.73
2,814.77,1416.03,415.85,72.6
2,819.55,1397.76,415.94,72.46
2,824.26,1380.83,416.05,72.45
2,829.11,1367.75,416.12,72.5
2,833.83,1416.57,416.24,72.63
2,838.55,1430.05,416.1,72.56
2,843.27,1434.09,416.26,72.54
2,848.07,1405.27,416.14,72.59
2,852.8,1368.93,416.27,72.6
2,857.56,1369.16,416.15,72.73
2,862.3,1419.58,416.25,72.62
2,867.05,1414.22,416.31,72.78
2,871.81,1409.03,416.28,72.52
2,876.52,1456.04,416.13,72.98
2,881.24,1429.68,416.12,72.86
2,886.03,1396.37,416.14,72.93
2,890.77,1395.29,416.13,72.77
2,895.56,1427.21,416.33,72.87
2,900.3,1386.41,416.26,72.87
2,905.02,1400.76,416.34,72.89
2,909.77,1418.8,416.34,72.87
2,914.5,1419.54,416.49,72.93
2,919.23,1396.76,416.45,72.83
2,924,1427.74,416.52,73
2,928.74,1418.51,416.58,73.12
2,933.59,1420.28,416.53,73.1
2,938.37,1441.57,416.79,72.91
2,943.16,1412.85,416.71,73.22
2,947.9,1445.8,416.71,73.07
2,952.63,1406.23,416.65,73.21
2,957.34,1421.61,416.65,73.29
2,962.06,1425.43,416.83,73.38
2,966.8,1376.8,416.96,73.26
2,971.57,1386.52,416.86,73.26
2,976.3,1382.02,416.89,73.33
2,981.09,1405.6,416.88,73.37
2,985.82,1393.49,416.76,73.38
2,990.54,1415.41,417.15,73.35
2,995.27,1412.6,417.07,73.37
2,1000.16,1371.09,416.84,73.53
2,1004.9,1421.05,416.9,73.42
2,1009.65,1357.69,417.28,73.27
2,1014.37,1366.88,417.21,73.3
2,1019.09,1399.68,417.37,73.51
2,1023.82,1399.46,417.27,73.47
2,1028.54,1394.15,417.65,73.45
2,1033.26,1402.44,417.53,73.18
2,1038.13,1400.94,417.43,73.27
2,1042.88,1361.96,417.7,73.23
2,1047.59,1404.98,417.74,73.24
2,1052.32,1396.55,417.62,73.26
2,1057.09,1395.48,417.76,73.41
2,1061.83,1409.72,417.73,73.23
2,1066.57,1388.54,417.72,73.22
2,1071.29,1430.34,417.68,73.33
2,1076.15,1454.85,417.79,73.46
2,1080.88,1387.43,417.8,73.43
2,1085.61,1413.49,417.75,73.35
2,1090.37,1408.46,417.88,73.37
2,1095.15,1390.18,417.63,73.36
2,1099.88,1395.33,417.71,73.33
2,1104.62,1396.94,417.81,73.45
2,1109.35,1436.37,418.01,73.46
2,1114.27,1424.21,417.92,73.6
2,1119.07,1448.99,417.95,73.57
2,1123.82,1393.98,417.94,73.35
2,1128.55,1413.46,417.91,73.39
2,1133.28,1419.89,417.92,73.49
2,1138.15,1449.78,418.05,73.47
2,1142.9,1443.45,417.79,73.53
2,1147.64,1457.97,417.8,73.5
2,1152.42,1404.07,417.8,73.63
2,1157.15,1441.88,417.85,73.49
2,1161.87,1430.5,417.99,73.36
2,1166.6,1435.85,417.86,73.58
2,1171.35,1418.21,418.01,73.59
2,1176.11,1460.9,418.09,73.45
2,1181.41,1409.87,418.11,73.49
2,1186.13,1391.36,418.29,73.53
2,1190.88,1403.38,417.98,73.27
2,1195.6,1384.82,417.97,73.33
2,1200.34,1391.39,418.21,73.35
2,1205.17,1413.21,418.09,73.35
2,1209.91,1384.37,418.3,73.22
2,1214.65,1390.6,418.3,73.19
2,1219.38,1382.09,418.33,73.28
2,1224.14,1376.32,418.26,73.28
2,1228.86,1351.25,418.59,73.28
2,1233.59,1326.27,418.39,73.27
2,1238.36,1399.8,418.34,73.28
2,1243.07,1387.84,418.56,73.3
2,1247.82,1391.74,418.52,73.15
2,1252.55,1396.71,418.59,73.21
2,1257.28,1405.35,418.53,73.23
2,1262.1,1363.45,418.83,73.13
2,1266.84,1369,418.8,73.12
2,1271.64,1399.74,418.9,73
2,1276.38,1421.72,418.95,73.12
2,1281.2,1384.66,418.89,73.28
2,1285.96,1390.2,418.86,73.18
2,1290.71,1357.14,419.04,73.12
2,1295.45,1390.79,419.11,73.19
2,1300.17,1404.72,419.06,73.15
2,1304.91,1417.89,419.08,73.25
2,1309.68,1413.24,419.09,73.39
2,1314.4,1391.13,419.19,73.22
2,1319.15,1380.01,419.19,73.19
2,1323.88,1404.91,419.15,73.17
2,1328.62,1346.75,419.26,73.23
2,1333.33,1357.09,419.44,73.18
2,1338.1,1367.85,419.36,73.29
2,1342.83,1381.56,419.33,73.3
2,1347.56,1353.01,419.68,73.21
2,1352.29,1320.7,419.64,73.1
2,1357.13,1333.69,419.64,73.17
2,1361.85,1352.55,419.42,73.29
2,1366.57,1366.36,419.74,73.01
2,1371.29,1380.9,419.79,72.97
2,1376.08,1350.43,419.82,73.1
2,1380.82,1349.32,419.98,72.92
2,1385.55,1367.25,419.8,73.17
2,1390.27,1341.21,419.8,73.14
2,1395.06,1356.68,419.93,73.08
2,1399.79,1339.24,419.97,72.96
2,1404.52,1376.28,420.02,72.94
2,1409.58,1282.77,420.07,73.02
2,1414.31,1328.02,420.13,72.94
2,1419.1,1297,420.34,72.94
2,1423.83,1338.5,420.31,72.88
2,1428.55,1316.94,420.33,72.99
2,1433.28,1341.73,420.48,72.87
2,1438.01,1347.25,420.66,72.79
2,1442.73,1308.92,420.43,72.9
2,1447.46,1323.28,420.53,72.9
2,1452.19,1312.65,420.56,72.89
2,1456.93,1310.83,420.78,72.58
2,1461.67,1317.51,420.54,72.85
2,1466.4,1306.77,420.61,72.65
2,1471.13,1276.89,420.69,72.59
2,1475.88,1285.97,420.55,72.66
2,1480.61,1336.26,420.73,72.77
2,1485.34,1305.48,420.88,72.69
2,1490.13,1312.81,420.79,72.57
2,1494.85,1321.99,421.02,72.61
2,1499.61,1308.94,420.92,72.62
2,1504.34,1328.72,421.16,72.47
2,1509.08,1317.14,421.01,72.32
2,1513.87,1309.93,420.98,72.74
2,1518.6,1335.92,420.92,72.43
2,1523.32,1304.97,421.09,72.39
2,1528.05,1370.26,421.04,72.56
2,1532.77,1362.04,421.11,72.34
2,1537.48,1372.43,420.98,72.72
2,1542.21,1339.76,421.19,72.73
2,1546.93,1356.22,421.12,72.83
2,1551.65,1358.97,421.08,72.54
2,1556.38,1345.83,421.17,72.57
2,1561.13,1347.5,421.13,72.89
2,1565.85,1340.15,421.16,72.6
2,1570.57,1326.67,421.09,72.71
2,1575.3,1322.96,421.19,72.46
2,1580.11,1341.51,421.12,72.52
2,1584.84,1303.49,421.3,72.34
2,1589.56,1344.34,421.11,72.53
2,1594.29,1326.75,420.96,72.66
2,1599.01,1353.09,420.99,72.61
2,1603.79,1323.58,421.33,72.5
2,1608.51,1340.03,421.19,72.62
2,1613.23,1353.74,421.24,72.37
2,1617.95,1283.59,421.36,72.54
2,1622.69,1361.04,421.28,72.73
2,1627.42,1342.6,421.31,72.46
